entry_month,PERMNO,weight
2021-02-01,93436,8.468357623351693e-18
2021-03-01,11891,1.3007952869371684e-18
2021-03-01,12060,7.822670141468257e-18
2021-03-01,12369,0.0
2021-03-01,12476,1.7367237369519626e-18
2021-03-01,13103,0.0
2021-03-01,13641,3.9184048199317145e-18
2021-03-01,13760,4.013343406794782e-18
2021-03-01,14702,0.0
2021-03-01,14889,0.0
2021-03-01,16309,0.012222048232784976
2021-03-01,18224,3.0207301873430454e-18
2021-03-01,18312,0.1
2021-03-01,19350,0.1
2021-03-01,19583,0.0
2021-03-01,24643,0.0
2021-03-01,25232,4.36092852295281e-18
2021-03-01,25785,0.03883644043305987
2021-03-01,34746,0.0
2021-03-01,34833,3.3652432377949148e-18
2021-03-01,35044,0.0
2021-03-01,42906,3.825446342871954e-18
2021-03-01,48486,3.810018402094286e-18
2021-03-01,53613,0.0
2021-03-01,64995,2.4976442121144463e-18
2021-03-01,66384,0.0
2021-03-01,75034,0.0
2021-03-01,75154,1.1381446254457383e-18
2021-03-01,75186,0.08583267143191824
2021-03-01,76795,0.09472166508643755
2021-03-01,79686,0.07622548310273157
2021-03-01,80100,0.0
2021-03-01,80191,0.0
2021-03-01,80204,0.1
2021-03-01,81055,0.0
2021-03-01,81774,0.0
2021-03-01,85072,0.04214745327944534
2021-03-01,85663,0.0
2021-03-01,85792,0.1
2021-03-01,87137,0.0
2021-03-01,88182,0.0
2021-03-01,88661,0.0
2021-03-01,88860,4.916963405988204e-19
2021-03-01,89031,0.050014238433622536
2021-03-01,89138,0.09999999999999999
2021-03-01,90199,0.0
2021-03-01,90386,0.0
2021-03-01,90808,6.296604528450675e-19
2021-03-01,93246,0.1
2021-04-01,11891,5.568938786179262e-19
2021-04-01,12060,2.197099497713117e-17
2021-04-01,12369,0.0
2021-04-01,12476,1.3504868048505847e-18
2021-04-01,12872,0.0
2021-04-01,13641,0.0
2021-04-01,13963,0.1
2021-04-01,14277,0.0
2021-04-01,14702,1.844746304206755e-17
2021-04-01,14889,0.0
2021-04-01,15707,0.06164282587826399
2021-04-01,18224,3.661460281476381e-18
2021-04-01,18312,0.1
2021-04-01,19583,1.0895448227893031e-17
2021-04-01,23819,0.0
2021-04-01,24643,6.844394399943358e-18
2021-04-01,25232,0.0
2021-04-01,25785,0.09651415411252824
2021-04-01,34746,1.2732553881925986e-18
2021-04-01,34817,0.09999999999999999
2021-04-01,34833,0.0
2021-04-01,35044,0.0
2021-04-01,39490,3.1686179590617717e-18
2021-04-01,42906,0.0
2021-04-01,46886,0.040773220759800964
2021-04-01,48486,0.0
2021-04-01,53613,0.0031549269097844316
2021-04-01,66384,0.0
2021-04-01,70519,4.156871805068465e-18
2021-04-01,75154,1.802882787141576e-18
2021-04-01,75186,0.1
2021-04-01,75825,7.126791248125019e-18
2021-04-01,76795,0.1
2021-04-01,80100,0.0
2021-04-01,81055,3.6330753310313204e-18
2021-04-01,81774,9.458213672329395e-20
2021-04-01,82775,0.08230340479184797
2021-04-01,83011,0.06987313323127721
2021-04-01,84262,0.0
2021-04-01,85072,0.04573833431649715
2021-04-01,85663,0.0
2021-04-01,87137,4.040304596846218e-19
2021-04-01,88182,0.0
2021-04-01,88661,0.0
2021-04-01,89138,0.1
2021-04-01,89533,0.0
2021-04-01,90386,5.242053539510796e-18
2021-04-01,90808,5.868572053964358e-18
2021-05-01,11850,0.09999999999999999
2021-05-01,11891,0.0
2021-05-01,12476,1.0344389868343143e-18
2021-05-01,12872,0.0
2021-05-01,13356,3.688722606174071e-18
2021-05-01,13641,0.0
2021-05-01,13760,1.1079190950086248e-18
2021-05-01,13928,4.0907456187646435e-18
2021-05-01,13963,0.09999999999999999
2021-05-01,13964,0.09999999999999999
2021-05-01,14277,0.0
2021-05-01,14702,0.0
2021-05-01,15707,9.788948013181135e-18
2021-05-01,18224,1.2370916194649056e-18
2021-05-01,18312,0.1
2021-05-01,19583,3.75172068162611e-18
2021-05-01,23579,5.300096909206971e-18
2021-05-01,24643,3.2651002534285142e-18
2021-05-01,25232,0.0
2021-05-01,27828,0.07523047337509535
2021-05-01,30681,0.1
2021-05-01,34833,1.0407917339387215e-18
2021-05-01,38703,1.421321285492716e-18
2021-05-01,39490,1.7520876513955203e-18
2021-05-01,48486,1.6783428454251927e-17
2021-05-01,66384,9.380148737012529e-18
2021-05-01,75154,0.0
2021-05-01,75825,6.379111004890543e-18
2021-05-01,77129,9.52382670069054e-19
2021-05-01,79782,0.007868644346765243
2021-05-01,80100,0.0
2021-05-01,80191,4.33574989875795e-18
2021-05-01,81055,2.5055234579782204e-18
2021-05-01,81774,1.7086772128487374e-18
2021-05-01,83011,0.04059581558473354
2021-05-01,85059,5.563947672276685e-19
2021-05-01,85072,0.03532998539489918
2021-05-01,85269,2.4116086799514e-18
2021-05-01,85663,6.813638906831999e-18
2021-05-01,86868,0.03126284819567375
2021-05-01,87137,3.227830803749325e-18
2021-05-01,88661,3.3124282193563483e-18
2021-05-01,89641,0.09999999999999999
2021-05-01,90386,2.4790536783765235e-18
2021-05-01,90808,8.862082210648117e-19
2021-05-01,90829,7.477500979242557e-18
2021-05-01,92108,0.1
2021-05-01,93132,0.09999999999999999
2021-05-01,93436,0.009712233102832854
2021-06-01,11850,0.1
2021-06-01,11891,1.683901499141549e-18
2021-06-01,12476,1.3925221652860698e-18
2021-06-01,12872,3.3576386029160465e-18
2021-06-01,13641,0.0
2021-06-01,13963,0.09999999999999999
2021-06-01,14277,0.0
2021-06-01,14702,6.057979638762756e-18
2021-06-01,14776,0.0
2021-06-01,14889,9.181837148236616e-19
2021-06-01,18224,2.2463313761184045e-18
2021-06-01,19583,6.030874584450618e-19
2021-06-01,23473,0.044352634276951956
2021-06-01,23579,1.187540192050529e-18
2021-06-01,24643,1.5585406229479126e-19
2021-06-01,25232,7.487771253728015e-19
2021-06-01,25785,0.00859088450618437
2021-06-01,34746,2.3242584072658e-18
2021-06-01,34817,8.95822045016148e-18
2021-06-01,34833,1.0638733817514012e-18
2021-06-01,35044,0.0
2021-06-01,37584,0.0
2021-06-01,38703,5.339695699491109e-18
2021-06-01,39490,0.0
2021-06-01,59408,6.430674135554648e-18
2021-06-01,64995,2.3344228026328517e-18
2021-06-01,66384,0.0
2021-06-01,75186,0.05579914917602528
2021-06-01,75607,0.1
2021-06-01,75825,1.921070724372753e-18
2021-06-01,77129,9.615518017230817e-18
2021-06-01,79698,0.09999999999999999
2021-06-01,80100,2.117582368135751e-18
2021-06-01,81055,0.0
2021-06-01,81774,1.6567964448294115e-18
2021-06-01,82775,1.8262030342802715e-18
2021-06-01,83011,3.091428878799381e-05
2021-06-01,83143,0.09999999999999999
2021-06-01,84262,2.7172816947917955e-18
2021-06-01,85059,6.606856988583543e-19
2021-06-01,85269,1.196010521523072e-18
2021-06-01,86868,6.703418744570533e-18
2021-06-01,87137,2.1582399496039573e-18
2021-06-01,88661,0.0
2021-06-01,89138,0.09999999999999999
2021-06-01,89641,0.1
2021-06-01,90386,2.5512632371299526e-18
2021-06-01,92108,5.9681941463538e-18
2021-06-01,93132,0.1
2021-06-01,93246,0.09122641775205047
2021-07-01,11850,0.028944903037962207
2021-07-01,11990,0.0
2021-07-01,12369,0.0
2021-07-01,12476,1.1364794615555741e-19
2021-07-01,12872,0.0
2021-07-01,13210,0.0
2021-07-01,13641,0.0
2021-07-01,13928,1.775370696100208e-18
2021-07-01,13963,0.07931314895699271
2021-07-01,14277,2.7738968125636237e-19
2021-07-01,14542,0.1
2021-07-01,14702,7.693406975405618e-19
2021-07-01,14776,1.0431721857096253e-18
2021-07-01,18224,0.0
2021-07-01,18312,0.08165204573099497
2021-07-01,19583,4.6479617482042e-19
2021-07-01,23579,4.7924277752080055e-19
2021-07-01,24328,0.04141834980801322
2021-07-01,25232,0.0
2021-07-01,25785,0.0
2021-07-01,34817,0.0
2021-07-01,34833,0.0
2021-07-01,38703,0.0
2021-07-01,39490,1.4716769554499485e-18
2021-07-01,45356,0.1
2021-07-01,75694,0.1
2021-07-01,75825,0.0
2021-07-01,79698,0.09762908289120435
2021-07-01,79782,0.0
2021-07-01,80100,6.2285363649113e-19
2021-07-01,81055,6.947866101011228e-19
2021-07-01,81774,1.5219820074141462e-18
2021-07-01,83011,1.1312978376088432e-18
2021-07-01,83143,0.1
2021-07-01,84262,0.0
2021-07-01,85059,0.0
2021-07-01,85269,1.6382639557270281e-18
2021-07-01,86580,2.4019419751323423e-18
2021-07-01,86868,0.0
2021-07-01,87137,0.0
2021-07-01,88281,0.0010884241926608228
2021-07-01,89031,3.3883076820169336e-18
2021-07-01,89244,0.0
2021-07-01,89641,0.09666004195253919
2021-07-01,90305,0.1
2021-07-01,92108,0.0
2021-07-01,93132,0.07329400342963258
2021-07-01,93246,5.345158651072646e-18
2021-08-01,10104,0.05332420510151268
2021-08-01,11990,6.359631511412307e-19
2021-08-01,12431,0.027322555880693402
2021-08-01,12476,0.0
2021-08-01,12622,0.0
2021-08-01,13210,0.0
2021-08-01,13928,1.5641731264973943e-19
2021-08-01,14542,0.09581406413115794
2021-08-01,14617,0.0
2021-08-01,14702,0.0
2021-08-01,18224,0.0
2021-08-01,18312,0.06342503704367632
2021-08-01,23579,6.477993396203634e-19
2021-08-01,25953,0.0
2021-08-01,34817,0.0
2021-08-01,38703,0.0
2021-08-01,45356,0.07247025113766221
2021-08-01,49154,0.1
2021-08-01,52476,0.07037072034464185
2021-08-01,59176,5.344625076513894e-19
2021-08-01,59300,9.041181830371902e-18
2021-08-01,65947,0.0
2021-08-01,69032,7.462437294439201e-20
2021-08-01,75694,0.1
2021-08-01,75825,0.0
2021-08-01,76605,0.09509413426474544
2021-08-01,76795,0.0
2021-08-01,78975,0.0
2021-08-01,79094,0.0
2021-08-01,79452,6.205641968944067e-19
2021-08-01,79698,0.0
2021-08-01,80183,5.243015576763375e-18
2021-08-01,81055,1.7977469040981238e-18
2021-08-01,81774,1.0220532824668053e-18
2021-08-01,82651,0.02217903209591021
2021-08-01,84262,8.137525917134973e-19
2021-08-01,86580,0.0
2021-08-01,87137,3.211856980131626e-20
2021-08-01,87717,0.1
2021-08-01,88281,0.0
2021-08-01,90199,8.587022562788064e-19
2021-08-01,90248,0.1
2021-08-01,90305,0.1
2021-08-01,90319,1.9150162337685215e-17
2021-08-01,92108,2.9223567528541456e-19
2021-08-01,92402,0.0
2021-08-01,93132,2.7523604984864318e-18
2021-08-01,93246,0.0
2021-09-01,10138,6.608838551602215e-19
2021-09-01,11990,0.0
2021-09-01,12476,0.0
2021-09-01,12622,0.0
2021-09-01,13210,0.0
2021-09-01,13407,6.97906798016392e-18
2021-09-01,14542,0.058237373022125324
2021-09-01,14617,0.0
2021-09-01,16581,5.834197930057731e-18
2021-09-01,16678,0.1
2021-09-01,18224,2.177521367807454e-18
2021-09-01,18312,0.03765863794143322
2021-09-01,23579,2.0175977283851223e-20
2021-09-01,25953,0.0
2021-09-01,34817,1.7503967528687774e-18
2021-09-01,42200,0.1
2021-09-01,49680,0.08816889883338393
2021-09-01,52476,0.04864304386592792
2021-09-01,62498,0.06727619531310342
2021-09-01,75510,0.0
2021-09-01,76614,0.1
2021-09-01,78975,5.007429431179924e-19
2021-09-01,79094,0.0
2021-09-01,79452,9.867439738502071e-18
2021-09-01,79698,0.006945043793961815
2021-09-01,80183,5.2716353225541666e-18
2021-09-01,80191,0.0
2021-09-01,81736,0.0
2021-09-01,82515,4.2248185619540635e-18
2021-09-01,82598,4.75770578690115e-18
2021-09-01,82651,0.05196007366382342
2021-09-01,83011,1.946399398003657e-18
2021-09-01,83143,0.06395160838473118
2021-09-01,84262,0.0
2021-09-01,86580,3.9404887850547927e-19
2021-09-01,86996,3.027573401934154e-18
2021-09-01,87432,0.0
2021-09-01,88281,0.0
2021-09-01,88352,4.039243138529059e-18
2021-09-01,88837,0.07715912518150968
2021-09-01,90248,0.1
2021-09-01,90305,0.09999999999999999
2021-09-01,90319,0.0
2021-09-01,90601,1.3850275324492565e-17
2021-09-01,92108,0.0
2021-09-01,92402,0.0
2021-09-01,93132,0.0
2021-10-01,12476,5.407153694458037e-19
2021-10-01,12591,2.560430912608192e-18
2021-10-01,12622,3.7510457644568474e-18
2021-10-01,13210,9.752170235466223e-19
2021-10-01,13511,0.05104321411240034
2021-10-01,13641,4.572124841876311e-18
2021-10-01,13928,0.0
2021-10-01,14542,0.05941396490890959
2021-10-01,14579,1.0597566593633283e-18
2021-10-01,14617,1.4224147194414415e-18
2021-10-01,17700,0.0
2021-10-01,18224,0.0
2021-10-01,18312,0.04548055874183735
2021-10-01,18726,0.0
2021-10-01,18911,0.0
2021-10-01,42200,0.09078117931311663
2021-10-01,49680,0.08644910372688215
2021-10-01,52476,0.06912139935292815
2021-10-01,61241,4.964754642627169e-18
2021-10-01,62498,0.07042558192353017
2021-10-01,76614,0.1
2021-10-01,78975,6.111928494053037e-18
2021-10-01,79452,0.029344431525480746
2021-10-01,79698,2.15078466808433e-18
2021-10-01,80183,1.9230357411347368e-17
2021-10-01,80191,2.217227612748698e-18
2021-10-01,81055,0.0
2021-10-01,81736,1.0715946972982356e-17
2021-10-01,83597,0.0
2021-10-01,85792,0.062472509363359026
2021-10-01,86580,4.383980198520875e-19
2021-10-01,87055,0.09999999999999999
2021-10-01,87137,0.0
2021-10-01,87657,0.0015528200511691177
2021-10-01,88281,3.9318378592895076e-18
2021-10-01,88352,0.0
2021-10-01,90215,5.861960976418515e-18
2021-10-01,90248,0.1
2021-10-01,90305,0.1
2021-10-01,90319,0.0
2021-10-01,90455,0.0
2021-10-01,90601,7.014367893681062e-18
2021-10-01,90664,6.077859957623781e-19
2021-10-01,91068,0.033915236980386655
2021-10-01,92108,3.922369286035545e-18
2021-10-01,92203,2.0405116659777964e-18
2021-10-01,92402,3.135379019889401e-18
2021-10-01,93132,1.0861357922254403e-18
2021-11-01,11990,0.0
2021-11-01,12476,0.0
2021-11-01,12591,4.346460724265645e-19
2021-11-01,13210,0.0
2021-11-01,13447,0.0
2021-11-01,13511,0.055710115166736664
2021-11-01,13641,9.020310171458168e-21
2021-11-01,13928,0.0
2021-11-01,14579,1.8716116644755022e-18
2021-11-01,14617,2.985385050458016e-19
2021-11-01,17700,0.0
2021-11-01,18224,0.0
2021-11-01,18312,0.04441072987412348
2021-11-01,18726,5.72999655942701e-19
2021-11-01,18911,0.0
2021-11-01,22779,0.023638657847092903
2021-11-01,25785,0.01067043127644077
2021-11-01,34817,0.0
2021-11-01,42200,0.1
2021-11-01,50876,0.08597018702847016
2021-11-01,61241,2.2121588633232835e-19
2021-11-01,62092,0.04584683008207472
2021-11-01,76082,0.0945839770260468
2021-11-01,76614,0.09861066580739637
2021-11-01,77037,0.06614157458625429
2021-11-01,77357,4.919490966731036e-18
2021-11-01,78975,9.775269164041201e-19
2021-11-01,79452,0.02696618223460997
2021-11-01,79698,0.04336501492503772
2021-11-01,80191,0.0
2021-11-01,81736,0.0
2021-11-01,83597,7.07499035393363e-19
2021-11-01,86356,0.09999999999999999
2021-11-01,86580,1.2140448955899602e-18
2021-11-01,87137,0.0
2021-11-01,88281,0.0
2021-11-01,89393,0.1
2021-11-01,90305,0.1
2021-11-01,90455,0.0
2021-11-01,90664,4.468960412758333e-18
2021-11-01,91611,0.004085634145716242
2021-11-01,92108,0.0
2021-11-01,92203,1.5166683392049627e-18
2021-11-01,92402,0.0
2021-11-01,93132,0.0
2021-11-01,93246,0.0
2021-11-01,93436,1.45673760506907e-19
2021-12-01,10107,3.0702720550323307e-19
2021-12-01,11403,7.359906370288102e-18
2021-12-01,11990,5.322227068483171e-18
2021-12-01,12093,0.1
2021-12-01,12476,0.0
2021-12-01,13447,1.4362754491015044e-19
2021-12-01,13511,0.07736047492844227
2021-12-01,13641,2.497807718903688e-18
2021-12-01,14579,2.7681237545594996e-18
2021-12-01,14593,0.0
2021-12-01,14617,1.3201440390906001e-17
2021-12-01,14714,9.327959098187617e-18
2021-12-01,14939,0.017125223341338355
2021-12-01,16309,0.0
2021-12-01,18224,0.0
2021-12-01,18312,0.05252472046411665
2021-12-01,18911,0.016159404320734764
2021-12-01,21936,0.1
2021-12-01,25785,0.01714903541257504
2021-12-01,46886,0.0
2021-12-01,61241,1.2177395272946962e-18
2021-12-01,62092,0.1
2021-12-01,75510,2.3718182744405663e-18
2021-12-01,77037,0.09803486794722921
2021-12-01,77178,1.1590747491469005e-18
2021-12-01,77357,9.967564541288227e-21
2021-12-01,78975,3.1021994196298146e-18
2021-12-01,79452,1.1020741764321532e-17
2021-12-01,79698,0.051288463765521944
2021-12-01,80183,0.0
2021-12-01,80191,3.237382825365956e-18
2021-12-01,81481,0.1
2021-12-01,83597,0.0
2021-12-01,85592,0.0
2021-12-01,86580,0.0
2021-12-01,87055,0.1
2021-12-01,87137,0.0
2021-12-01,88182,0.0
2021-12-01,90305,0.1
2021-12-01,90455,1.5588500393719779e-18
2021-12-01,90664,7.41285504073397e-18
2021-12-01,90720,1.2886433289079002e-18
2021-12-01,91611,0.039180838871101874
2021-12-01,92108,5.144921990761487e-19
2021-12-01,92203,0.0
2021-12-01,92402,3.1810584823003342e-18
2021-12-01,93089,0.031176970948939866
2021-12-01,93132,0.0
2021-12-01,93436,4.2470851900389844e-19
2022-01-01,11403,0.0
2022-01-01,13210,2.7959235258271015e-18
2022-01-01,13511,0.026223127945117608
2022-01-01,13788,7.752697764365298e-18
2022-01-01,14593,0.0
2022-01-01,14714,0.0
2022-01-01,14939,8.847539154201593e-18
2022-01-01,18224,0.0
2022-01-01,18911,0.014389634245097828
2022-01-01,21776,4.83890166804323e-20
2022-01-01,21936,0.1
2022-01-01,25785,0.0
2022-01-01,42200,0.0681306565524378
2022-01-01,46886,0.0
2022-01-01,61241,3.2816728876095575e-18
2022-01-01,61399,3.3500370018817826e-18
2022-01-01,62092,0.07549899674418252
2022-01-01,62498,0.09999999999999999
2022-01-01,63467,0.052446967893695025
2022-01-01,66181,0.0
2022-01-01,76605,0.06480993557899904
2022-01-01,77037,0.011222082553444125
2022-01-01,77357,0.0
2022-01-01,78975,2.5727020355762887e-19
2022-01-01,79452,0.0
2022-01-01,79698,0.0
2022-01-01,80183,7.905574863499252e-18
2022-01-01,80191,2.854888490082504e-18
2022-01-01,81061,2.4004888071551263e-18
2022-01-01,81481,0.06949979587783746
2022-01-01,83597,0.0
2022-01-01,84373,0.0911785044482674
2022-01-01,85592,1.3863531753947232e-18
2022-01-01,86580,2.8339405373419395e-18
2022-01-01,86964,0.1
2022-01-01,87055,0.1
2022-01-01,87137,0.0
2022-01-01,88182,0.0
2022-01-01,89071,0.0
2022-01-01,89641,0.02443494001026811
2022-01-01,90305,0.1
2022-01-01,90455,0.0
2022-01-01,90720,0.0
2022-01-01,90829,2.4302019464658965e-18
2022-01-01,91041,0.0021653581506531515
2022-01-01,92108,3.316400677575659e-18
2022-01-01,93002,2.9281626075113893e-18
2022-01-01,93089,8.392818515620367e-19
2022-01-01,93132,3.521737843428592e-18
2022-01-01,93436,0.0
2022-02-01,10516,0.1
2022-02-01,11850,4.504188272738501e-18
2022-02-01,12476,0.0
2022-02-01,12872,0.0
2022-02-01,13511,0.1
2022-02-01,13641,0.0
2022-02-01,13688,1.0673735676209534e-18
2022-02-01,13928,0.0
2022-02-01,14277,2.947096088759398e-20
2022-02-01,14541,0.0
2022-02-01,14714,0.020390552882293807
2022-02-01,14889,0.0
2022-02-01,17005,0.09999999999999999
2022-02-01,18224,4.675618806713526e-21
2022-02-01,18267,0.0099429756976612
2022-02-01,18911,0.059555036563574484
2022-02-01,21776,5.9957491740953e-19
2022-02-01,21936,0.1
2022-02-01,23819,0.0
2022-02-01,25785,1.6007678508352203e-18
2022-02-01,27828,5.417066832823066e-18
2022-02-01,34746,0.0
2022-02-01,34833,0.0
2022-02-01,35554,0.0
2022-02-01,38156,0.0
2022-02-01,39490,0.0
2022-02-01,61399,0.0
2022-02-01,64995,0.0
2022-02-01,66800,3.118759164572751e-20
2022-02-01,69649,3.414601293622496e-18
2022-02-01,75034,0.0
2022-02-01,75186,0.0
2022-02-01,75825,0.0
2022-02-01,76082,0.1
2022-02-01,77730,0.1
2022-02-01,81061,0.056760191858490856
2022-02-01,81481,0.09670214745201128
2022-02-01,85269,0.0
2022-02-01,85592,0.08160163964185647
2022-02-01,86580,9.994705748220345e-19
2022-02-01,87137,0.0
2022-02-01,88182,0.0
2022-02-01,89138,0.02007354159603125
2022-02-01,89641,0.054973914308080726
2022-02-01,90386,9.840383818216295e-19
2022-02-01,90720,0.0
2022-02-01,90829,0.0
2022-02-01,91041,0.0
2022-02-01,93436,4.410382284347737e-18
2022-03-01,10516,0.1
2022-03-01,11850,0.0
2022-03-01,12476,0.0
2022-03-01,12872,2.114742852034631e-18
2022-03-01,13356,3.444513336999731e-19
2022-03-01,13511,0.1
2022-03-01,13641,8.769728067504065e-19
2022-03-01,13688,5.510155429984363e-18
2022-03-01,13721,0.09999999999999999
2022-03-01,13928,7.478471068222153e-19
2022-03-01,14277,5.641389934427283e-19
2022-03-01,14541,0.0
2022-03-01,14714,0.06332227243835953
2022-03-01,14889,0.0
2022-03-01,16736,0.02652220794361033
2022-03-01,17005,0.1
2022-03-01,17743,0.0
2022-03-01,17830,8.717364541391856e-18
2022-03-01,18224,2.0358950082959215e-19
2022-03-01,21178,0.1
2022-03-01,21776,2.1311147028696332e-17
2022-03-01,23819,1.5035470623679187e-18
2022-03-01,24328,5.883710701790469e-19
2022-03-01,24766,0.09999999999999999
2022-03-01,25232,4.912597485578717e-19
2022-03-01,25785,2.6841642326582027e-18
2022-03-01,34746,8.117871102608055e-19
2022-03-01,34833,2.164965844779304e-19
2022-03-01,35554,0.0
2022-03-01,38156,6.233017913632674e-18
2022-03-01,39490,0.0
2022-03-01,64995,0.0
2022-03-01,75034,0.0
2022-03-01,75825,1.4956336580930854e-18
2022-03-01,76082,0.09999999999999998
2022-03-01,81061,0.02846916815203244
2022-03-01,81481,0.09999999999999999
2022-03-01,81774,0.0
2022-03-01,85269,4.665683783347333e-19
2022-03-01,85913,0.015573784584969545
2022-03-01,87137,2.0596631635447133e-19
2022-03-01,88182,0.0
2022-03-01,89138,0.0575166631841935
2022-03-01,89269,0.008595903696834585
2022-03-01,90386,0.0
2022-03-01,90720,0.0
2022-03-01,90808,0.0
2022-03-01,90829,6.674025106325656e-20
2022-03-01,91041,1.5852347104254405e-18
2022-04-01,10516,0.04571939180029859
2022-04-01,11404,0.09999999999999999
2022-04-01,11850,0.0
2022-04-01,12476,0.0
2022-04-01,12872,0.0
2022-04-01,13641,0.0
2022-04-01,13721,0.1
2022-04-01,13928,1.389451670852273e-18
2022-04-01,14277,0.0
2022-04-01,14541,2.450995711998725e-18
2022-04-01,14714,0.0012413980254756347
2022-04-01,16678,0.1
2022-04-01,16736,0.0
2022-04-01,17743,0.0
2022-04-01,18224,2.1535812683940586e-19
2022-04-01,18592,0.00818492556553734
2022-04-01,21207,0.1
2022-04-01,21776,4.906332467852128e-18
2022-04-01,23819,5.174312516539707e-19
2022-04-01,24328,0.009698952005053248
2022-04-01,27828,5.440492620214371e-18
2022-04-01,32986,0.017195505762283826
2022-04-01,34817,0.0
2022-04-01,34833,0.0
2022-04-01,38156,0.03688756285411414
2022-04-01,38762,0.032961474357795416
2022-04-01,39490,3.6263598054324733e-19
2022-04-01,48725,0.09999999999999999
2022-04-01,52695,0.04159214781595516
2022-04-01,64653,0.09999999999999999
2022-04-01,75034,1.4460969991999043e-18
2022-04-01,75825,4.137755947337257e-19
2022-04-01,76744,0.09241213996518728
2022-04-01,81061,0.004138979926726352
2022-04-01,81481,0.049001797707984705
2022-04-01,81774,0.0
2022-04-01,84262,8.177044314556202e-19
2022-04-01,85269,0.0
2022-04-01,86136,6.92565901410638e-18
2022-04-01,86580,0.0017202492645607883
2022-04-01,87137,3.2928405824510926e-20
2022-04-01,88182,2.0345731393048294e-18
2022-04-01,89138,0.011242149781232226
2022-04-01,89179,4.491709840171148e-18
2022-04-01,89269,0.009788716454707375
2022-04-01,90386,1.2500088719105337e-18
2022-04-01,90829,0.0
2022-04-01,93002,0.0359622036767841
2022-04-01,93436,0.0022524050363036865
2022-05-01,10516,0.0
2022-05-01,11404,0.09999999999999999
2022-05-01,11850,0.0
2022-05-01,12476,0.0
2022-05-01,12872,5.02195012921958e-19
2022-05-01,13721,0.09306746492772087
2022-05-01,13901,0.0
2022-05-01,13928,0.0
2022-05-01,14277,0.0
2022-05-01,14541,0.0
2022-05-01,16600,0.1
2022-05-01,16678,0.06495617457663741
2022-05-01,16736,0.0
2022-05-01,17743,0.0
2022-05-01,18224,0.0
2022-05-01,18592,0.030937274132417723
2022-05-01,19393,0.1
2022-05-01,21178,0.03764957806952734
2022-05-01,21207,0.04251894283425014
2022-05-01,21371,2.6070453185656787e-19
2022-05-01,21776,9.412066920658884e-19
2022-05-01,23819,3.371826514266806e-19
2022-05-01,24328,0.0
2022-05-01,24766,0.02041631884553282
2022-05-01,27828,0.009274169353586862
2022-05-01,32870,0.1
2022-05-01,32986,0.008473737486473811
2022-05-01,34817,0.0
2022-05-01,34833,4.99509784175653e-19
2022-05-01,38156,0.01225574659662033
2022-05-01,39490,5.375347166882138e-19
2022-05-01,52090,0.0
2022-05-01,59248,1.8243787383029243e-18
2022-05-01,64899,0.08200191903792656
2022-05-01,75034,1.7162855707878072e-19
2022-05-01,75825,0.0
2022-05-01,76082,0.00911923250281967
2022-05-01,76744,0.053707863388048
2022-05-01,81061,0.0
2022-05-01,81481,0.022518366794073617
2022-05-01,81540,0.0
2022-05-01,84262,5.940559792190596e-19
2022-05-01,85269,0.0
2022-05-01,86136,0.009695501669918342
2022-05-01,87137,4.146846133269337e-20
2022-05-01,89138,0.03742422857739651
2022-05-01,89155,0.06598348120705007
2022-05-01,90386,1.851331218224023e-20
2022-05-01,90829,4.2868052042797785e-18
2022-06-01,10516,5.342947543715162e-18
2022-06-01,11404,0.1
2022-06-01,11850,0.0
2022-06-01,12345,0.0
2022-06-01,12476,9.064678888766897e-19
2022-06-01,12558,6.224140730271623e-18
2022-06-01,12872,5.738590496099228e-19
2022-06-01,13356,0.0
2022-06-01,13641,0.0
2022-06-01,13721,0.1
2022-06-01,13901,0.05734581936548925
2022-06-01,13928,4.94611468837156e-19
2022-06-01,14008,0.07580523587791922
2022-06-01,14277,0.0
2022-06-01,14541,1.2961670104196356e-18
2022-06-01,16431,4.539128676640568e-18
2022-06-01,16736,0.0
2022-06-01,17743,0.0
2022-06-01,18224,0.0
2022-06-01,18592,0.02039414231609618
2022-06-01,19393,0.1
2022-06-01,21178,0.1
2022-06-01,21776,0.014298507921805688
2022-06-01,23819,0.0
2022-06-01,24328,0.0
2022-06-01,24766,0.007092764429398778
2022-06-01,32986,0.1
2022-06-01,34833,1.0391549116909716e-18
2022-06-01,38156,9.405324333973644e-19
2022-06-01,38762,0.048598495676113816
2022-06-01,39490,0.0
2022-06-01,64186,0.0
2022-06-01,64390,0.09077608022340115
2022-06-01,75034,7.496989459933073e-19
2022-06-01,75825,1.3139059106172598e-19
2022-06-01,76082,2.879120512343807e-18
2022-06-01,76744,0.06337102005078611
2022-06-01,81061,0.0
2022-06-01,81540,0.0
2022-06-01,84262,2.3952571419703966e-19
2022-06-01,85269,6.794263250380125e-19
2022-06-01,86136,0.0
2022-06-01,87137,0.0
2022-06-01,87356,0.07715150123552875
2022-06-01,89138,0.04516643290346114
2022-06-01,90071,0.0
2022-06-01,90386,2.078157962941566e-19
2022-06-01,90829,0.0
2022-07-01,10516,0.01871876736498122
2022-07-01,11404,0.1
2022-07-01,11850,0.0
2022-07-01,12476,0.0
2022-07-01,12623,2.4270273265693883e-18
2022-07-01,12872,0.0
2022-07-01,13356,8.287687993291295e-19
2022-07-01,13641,6.443571535665575e-19
