entry_month,PERMNO,weight
2023-02-01,89031,2.7550031199986074e-18
2023-02-01,89195,5.761166086755498e-19
2023-02-01,89393,0.02484549604806924
2023-02-01,89533,5.400040727475638e-19
2023-02-01,89731,1.4275072822752773e-18
2023-02-01,90505,4.663177748804686e-19
2023-02-01,90664,0.005250540733121407
2023-02-01,90880,5.9951567670747e-19
2023-02-01,91103,0.0
2023-02-01,91556,0.0
2023-02-01,91611,0.03264370298626869
2023-02-01,92043,0.030572346386114665
2023-02-01,92322,1.0926760579495154e-18
2023-03-01,11533,0.0
2023-03-01,11762,2.6505778501955193e-18
2023-03-01,11891,1.6559494118821572e-18
2023-03-01,12060,3.595654861094505e-19
2023-03-01,12591,0.0
2023-03-01,14277,1.2245978834929047e-18
2023-03-01,16431,0.07996809308526917
2023-03-01,16851,0.0
2023-03-01,18542,3.9048218868423246e-19
2023-03-01,30681,0.0683081731285999
2023-03-01,41355,8.775261333554552e-19
2023-03-01,47896,1.2387856853594142e-19
2023-03-01,54148,6.13463612048927e-19
2023-03-01,60506,0.1740324664955318
2023-03-01,72726,1.4594377681191595e-18
2023-03-01,73139,5.884761401049252e-19
2023-03-01,75650,0.0
2023-03-01,76614,0.12103624186842579
2023-03-01,76709,0.08543656421595965
2023-03-01,77274,0.2862686557395335
2023-03-01,77661,3.9173156228143255e-18
2023-03-01,79094,1.8317087484374245e-19
