entry_month,formation_month,PERMNO,Ticker,formation_ret,decile
2023-10-01,2023-09-01,16309,TTD,0.2830421482821033,10.0
2023-10-01,2023-09-01,24328,EQT,0.28207021404980476,10.0
2023-10-01,2023-09-01,79094,JBL,0.44183820475652,10.0
2023-10-01,2023-09-01,12308,CHTR,0.2298882338075235,10.0
2023-10-01,2023-09-01,82486,ERIE,0.2821596421866473,10.0
2023-10-01,2023-09-01,90319,GOOGL,0.2615446355141859,10.0
2023-10-01,2023-09-01,87034,LII,0.4996111990396874,10.0
2023-10-01,2023-09-01,13928,COP,0.23223500842949082,10.0
2023-10-01,2023-09-01,90720,BLDR,0.4022280905204671,10.0
2023-10-01,2023-09-01,13760,NCLH,0.2252779914683324,10.0
2023-10-01,2023-09-01,52978,HAS,0.25996349953900977,10.0
2023-10-01,2023-09-01,81061,MCK,0.22484307266758588,10.0
2023-10-01,2023-09-01,50876,LLY,0.5714236853893462,10.0
2023-10-01,2023-09-01,91849,BR,0.23244873782685485,10.0
2023-10-01,2023-09-01,86580,NVDA,0.5663069835511028,10.0
2023-10-01,2023-09-01,13407,META,0.4164853431716099,10.0
2023-10-01,2023-09-01,75510,ADBE,0.3231447710787535,10.0
2023-10-01,2023-09-01,79145,RCL,0.41102507092676815,10.0
2023-11-01,2023-10-01,14714,ANET,0.25106151678092203,10.0
2023-11-01,2023-10-01,13447,NOW,0.2664872799744486,10.0
2023-11-01,2023-10-01,24328,EQT,0.2263356379245425,10.0
2023-11-01,2023-10-01,12591,APO,0.2365489945455654,10.0
2023-11-01,2023-10-01,81061,MCK,0.25377469548742354,10.0
2023-11-01,2023-10-01,90071,NRG,0.26374996272712786,10.0
2023-11-01,2023-10-01,90038,AIZ,0.222210339236882,10.0
2023-11-01,2023-10-01,18726,CRWD,0.47246954430275107,10.0
2023-11-01,2023-10-01,18576,UBER,0.3938808177306043,10.0
2023-11-01,2023-10-01,19788,PLTR,0.9096765305045076,10.0
2023-11-01,2023-10-01,93002,AVGO,0.35773520591134755,10.0
2023-11-01,2023-10-01,20391,TPL,0.2542486302192339,10.0
2023-11-01,2023-10-01,77357,SNPS,0.26424604757049036,10.0
2023-11-01,2023-10-01,13511,PANW,0.3319095726517975,10.0
2023-11-01,2023-10-01,22623,CEG,0.46799036098993413,10.0
2023-11-01,2023-10-01,64186,CI,0.23185133963886645,10.0
2023-11-01,2023-10-01,50876,LLY,0.4058944303736436,10.0
2023-11-01,2023-10-01,18911,DDOG,0.20911215190051075,10.0
2023-11-01,2023-10-01,16736,VST,0.39112682910507063,10.0
2023-11-01,2023-10-01,85059,FIX,0.21960792147572536,10.0
2023-11-01,2023-10-01,13407,META,0.25361974706752494,10.0
2023-11-01,2023-10-01,84788,AMZN,0.2621146046551759,10.0
2023-11-01,2023-10-01,18267,DELL,0.5578558132517542,10.0
2023-11-01,2023-10-01,89393,NFLX,0.24781060513372744,10.0
2023-11-01,2023-10-01,46886,KLAC,0.22245026639992216,10.0
2023-11-01,2023-10-01,75034,BKR,0.19183448927242464,10.0
2023-11-01,2023-10-01,16655,CVNA,2.8904864830630976,10.0
2023-11-01,2023-10-01,79145,RCL,0.2949707369604782,10.0
2023-11-01,2023-10-01,23819,HAL,0.21212121717103155,10.0
2023-11-01,2023-10-01,75154,CCL,0.2443009351987422,10.0
2023-11-01,2023-10-01,18224,AMR,0.5088799374503912,10.0
2023-11-01,2023-10-01,12872,MPC,0.25502959324109004,10.0
2023-11-01,2023-10-01,13964,NWS,0.2135169642742033,10.0
2023-11-01,2023-10-01,20894,APP,1.1435272500382654,10.0
2023-11-01,2023-10-01,91907,SMCI,1.2713652957500692,10.0
2023-11-01,2023-10-01,75510,ADBE,0.40920764496264916,10.0
2023-11-01,2023-10-01,13949,CDW,0.18930517938087305,10.0
2023-11-01,2023-10-01,79094,JBL,0.5740921533641863,10.0
2023-11-01,2023-10-01,87034,LII,0.32275295463259523,10.0
2023-11-01,2023-10-01,82694,EME,0.21069599105861794,10.0
2023-11-01,2023-10-01,11762,ETN,0.25531201606607207,10.0
2023-11-01,2023-10-01,87299,AKAM,0.26058231442449786,10.0
2023-11-01,2023-10-01,79686,DECK,0.24558603259172426,10.0
2023-11-01,2023-10-01,93436,TSLA,0.22232491900545923,10.0
2023-11-01,2023-10-01,20892,COIN,0.43372374334404457,10.0
2023-11-01,2023-10-01,20189,DASH,0.22487336389812532,10.0
2023-11-01,2023-10-01,90373,DLR,0.2808151570050192,10.0
2023-11-01,2023-10-01,86580,NVDA,0.4698834754735513,10.0
2023-11-01,2023-10-01,82486,ERIE,0.28322287171913957,10.0
2023-11-01,2023-10-01,83011,WSM,0.25691989902908663,10.0
2023-12-01,2023-11-01,87541,PKG,0.3789502232904818,10.0
2023-12-01,2023-11-01,18267,DELL,0.714433361666799,10.0
2023-12-01,2023-11-01,16655,CVNA,1.4241470809574808,10.0
2023-12-01,2023-11-01,92108,BX,0.333789860752771,10.0
2023-12-01,2023-11-01,82598,NTAP,0.39566500315211334,10.0
2023-12-01,2023-11-01,54148,PHM,0.34380071950390045,10.0
2023-12-01,2023-11-01,79686,DECK,0.3978298281845311,10.0
2023-12-01,2023-11-01,91547,LDOS,0.38602586607772327,10.0
2023-12-01,2023-11-01,93429,CBOE,0.3851294094317535,10.0
2023-12-01,2023-11-01,75510,ADBE,0.4624824392216882,10.0
2023-12-01,2023-11-01,16736,VST,0.4985870527929105,10.0
2023-12-01,2023-11-01,11990,KKR,0.48070943857959536,10.0
2023-12-01,2023-11-01,11533,FICO,0.38078216299494866,10.0
2023-12-01,2023-11-01,20892,COIN,1.0051443917112013,10.0
2023-12-01,2023-11-01,92203,LULU,0.346067407978273,10.0
2023-12-01,2023-11-01,91849,BR,0.3327509435981717,10.0
2023-12-01,2023-11-01,50876,LLY,0.3816825939575739,10.0
2023-12-01,2023-11-01,18224,AMR,1.0935733708850783,10.0
2023-12-01,2023-11-01,22623,CEG,0.4477707762770292,10.0
2023-12-01,2023-11-01,82486,ERIE,0.3943135642054378,10.0
2023-12-01,2023-11-01,13511,PANW,0.3828676124479737,10.0
2023-12-01,2023-11-01,13356,PSX,0.43308069568498697,10.0
2023-12-01,2023-11-01,12431,TT,0.3968792248731016,10.0
2023-12-01,2023-11-01,64995,KEY,0.3750597520891847,10.0
2023-12-01,2023-11-01,75154,CCL,0.3410517882227936,10.0
2023-12-01,2023-11-01,83011,WSM,0.6730566741997817,10.0
2023-12-01,2023-11-01,79145,RCL,0.32715701317039586,10.0
2023-12-01,2023-11-01,90373,DLR,0.38315553339356834,10.0
2023-12-01,2023-11-01,59328,INTC,0.4315127259957844,10.0
2023-12-01,2023-11-01,18726,CRWD,0.47998499955454504,10.0
2023-12-01,2023-11-01,90248,DPZ,0.3649861902735558,10.0
2023-12-01,2023-11-01,14714,ANET,0.32084894793703495,10.0
2023-12-01,2023-11-01,12591,APO,0.3905741387594176,10.0
2023-12-01,2023-11-01,87034,LII,0.48541549240582316,10.0
2023-12-01,2023-11-01,90071,NRG,0.44260715964755515,10.0
2023-12-01,2023-11-01,78975,INTU,0.3682279067720028,10.0
2023-12-01,2023-11-01,41355,PH,0.36157883779342337,10.0
2023-12-01,2023-11-01,20189,DASH,0.4394251433096324,10.0
2023-12-01,2023-11-01,15315,GDDY,0.3635867412085112,10.0
2023-12-01,2023-11-01,60506,PCAR,0.3432316027734891,10.0
2023-12-01,2023-11-01,85663,URI,0.43530469266800786,10.0
2023-12-01,2023-11-01,12476,TRGP,0.34541070951588976,10.0
2023-12-01,2023-11-01,89641,STX,0.34531598322652785,10.0
2023-12-01,2023-11-01,12872,MPC,0.43739845416573564,10.0
2023-12-01,2023-11-01,19788,PLTR,0.3630176449017138,10.0
2023-12-01,2023-11-01,20894,APP,0.49859943185204036,10.0
2023-12-01,2023-11-01,90808,EXPE,0.42284043436892355,10.0
2023-12-01,2023-11-01,18576,UBER,0.4864222044284553,10.0
2023-12-01,2023-11-01,90038,AIZ,0.4134606617075216,10.0
2023-12-01,2023-11-01,89781,MOH,0.3346474975998046,10.0
2024-01-01,2023-12-01,18224,AMR,1.0699559079281618,10.0
2024-01-01,2023-12-01,93002,AVGO,0.299935751829827,10.0
2024-01-01,2023-12-01,79698,IT,0.28774415344424553,10.0
2024-01-01,2023-12-01,18576,UBER,0.4262221502060911,10.0
2024-01-01,2023-12-01,66157,USB,0.3442206930521841,10.0
2024-01-01,2023-12-01,88873,GPN,0.29421154114072096,10.0
2024-01-01,2023-12-01,64995,KEY,0.615429347575601,10.0
2024-01-01,2023-12-01,11990,KKR,0.4873002626880958,10.0
2024-01-01,2023-12-01,18267,DELL,0.4315598006050966,10.0
2024-01-01,2023-12-01,85663,URI,0.2958180442731649,10.0
2024-01-01,2023-12-01,34746,FITB,0.3477308308843124,10.0
2024-01-01,2023-12-01,22623,CEG,0.283135351013099,10.0
2024-01-01,2023-12-01,82486,ERIE,0.6103297712196378,10.0
2024-01-01,2023-12-01,14008,AMGN,0.31809746282157303,10.0
2024-01-01,2023-12-01,13964,NWS,0.3103372500064263,10.0
2024-01-01,2023-12-01,54148,PHM,0.3341839170119813,10.0
2024-01-01,2023-12-01,12872,MPC,0.28609403440544706,10.0
2024-01-01,2023-12-01,78975,INTU,0.3688824720468853,10.0
2024-01-01,2023-12-01,83011,WSM,0.6327985895805293,10.0
2024-01-01,2023-12-01,66384,WDC,0.380702940350518,10.0
2024-01-01,2023-12-01,59328,INTC,0.5130040508795464,10.0
2024-01-01,2023-12-01,14714,ANET,0.45322668082772843,10.0
2024-01-01,2023-12-01,14889,CFG,0.31095230316575917,10.0
2024-01-01,2023-12-01,90071,NRG,0.4089010437317022,10.0
2024-01-01,2023-12-01,15315,GDDY,0.41301743980825834,10.0
2024-01-01,2023-12-01,90038,AIZ,0.35281193026065055,10.0
2024-01-01,2023-12-01,79323,ALL,0.30270691357461926,10.0
2024-01-01,2023-12-01,90808,EXPE,0.3876046761135086,10.0
2024-01-01,2023-12-01,89641,STX,0.40674374743663655,10.0
2024-01-01,2023-12-01,13210,EPAM,0.3229825430267355,10.0
2024-01-01,2023-12-01,16655,CVNA,1.0424372473122934,10.0
2024-01-01,2023-12-01,61241,AMD,0.2940932410707234,10.0
2024-01-01,2023-12-01,53613,MU,0.3588603529859979,10.0
2024-01-01,2023-12-01,92108,BX,0.43145244476588174,10.0
2024-01-01,2023-12-01,16736,VST,0.48488475936303904,10.0
2024-01-01,2023-12-01,12431,TT,0.28414555591417673,10.0
2024-01-01,2023-12-01,13356,PSX,0.4218228238736321,10.0
2024-01-01,2023-12-01,89244,WW,0.3020833985743843,10.0
2024-01-01,2023-12-01,92203,LULU,0.3508328814155569,10.0
2024-01-01,2023-12-01,89031,AXON,0.3239548189288864,10.0
2024-01-01,2023-12-01,21723,HOOD,0.27655204569668007,10.0
2024-01-01,2023-12-01,86783,BKNG,0.3136237340125697,10.0
2024-01-01,2023-12-01,93429,CBOE,0.3025463974560265,10.0
2024-01-01,2023-12-01,11533,FICO,0.4384544200671651,10.0
2024-01-01,2023-12-01,87034,LII,0.3798930728172264,10.0
2024-01-01,2023-12-01,20892,COIN,1.4307470186008806,10.0
2024-01-01,2023-12-01,18726,CRWD,0.738408576770285,10.0
2024-01-01,2023-12-01,87299,AKAM,0.3169008408382717,10.0
2024-01-01,2023-12-01,20894,APP,0.548775713097132,10.0
2024-01-01,2023-12-01,20189,DASH,0.2940339435627092,10.0
2024-02-01,2024-01-01,90038,AIZ,0.26035586687954776,10.0
2024-02-01,2024-01-01,85663,URI,0.35455328729139013,10.0
2024-02-01,2024-01-01,87299,AKAM,0.30402011766729553,10.0
2024-02-01,2024-01-01,86580,NVDA,0.3169020759448655,10.0
2024-02-01,2024-01-01,64390,PGR,0.42298641024141725,10.0
2024-02-01,2024-01-01,89031,AXON,0.3395368713081866,10.0
2024-02-01,2024-01-01,79698,IT,0.29370085826939885,10.0
2024-02-01,2024-01-01,13356,PSX,0.317714687009982,10.0
2024-02-01,2024-01-01,81540,COR,0.2513940031726287,10.0
2024-02-01,2024-01-01,12431,TT,0.2726263243969172,10.0
2024-02-01,2024-01-01,93002,AVGO,0.3264366027818583,10.0
2024-02-01,2024-01-01,79323,ALL,0.39814250940671875,10.0
2024-02-01,2024-01-01,13511,PANW,0.35425588717088546,10.0
2024-02-01,2024-01-01,12490,IBM,0.3032547117021678,10.0
2024-02-01,2024-01-01,22623,CEG,0.2685611595054193,10.0
2024-02-01,2024-01-01,50876,LLY,0.42594536536911426,10.0
2024-02-01,2024-01-01,66093,T,0.2620465590621849,10.0
2024-02-01,2024-01-01,18224,AMR,1.3136413025008795,10.0
2024-02-01,2024-01-01,91152,TDG,0.2588533552841872,10.0
2024-02-01,2024-01-01,11990,KKR,0.4657893594464662,10.0
2024-02-01,2024-01-01,11533,FICO,0.4306380390434123,10.0
2024-02-01,2024-01-01,89641,STX,0.37560981772577573,10.0
2024-02-01,2024-01-01,20894,APP,0.309872365236476,10.0
2024-02-01,2024-01-01,18726,CRWD,0.809353650199419,10.0
2024-02-01,2024-01-01,93429,CBOE,0.32510059473022823,10.0
2024-02-01,2024-01-01,18267,DELL,0.582161398284375,10.0
2024-02-01,2024-01-01,83011,WSM,0.40895563361717663,10.0
2024-02-01,2024-01-01,14714,ANET,0.6679342106048249,10.0
2024-02-01,2024-01-01,90215,CRM,0.24923520487152284,10.0
2024-02-01,2024-01-01,12872,MPC,0.25834008043272055,10.0
2024-02-01,2024-01-01,76614,REGN,0.2707488032719163,10.0
2024-02-01,2024-01-01,15315,GDDY,0.38357796987174125,10.0
2024-02-01,2024-01-01,16736,VST,0.4796186687221633,10.0
2024-02-01,2024-01-01,20892,COIN,0.30007152322788394,10.0
2024-02-01,2024-01-01,90071,NRG,0.41941552776842755,10.0
2024-02-01,2024-01-01,66384,WDC,0.3451611913024804,10.0
2024-02-01,2024-01-01,82486,ERIE,0.5702718694686093,10.0
2024-02-01,2024-01-01,85059,FIX,0.25318291377800517,10.0
2024-02-01,2024-01-01,89393,NFLX,0.2850764325723375,10.0
2024-02-01,2024-01-01,79686,DECK,0.3863212950399831,10.0
2024-02-01,2024-01-01,14008,AMGN,0.3636781750766212,10.0
2024-02-01,2024-01-01,91907,SMCI,0.6035665734707225,10.0
2024-02-01,2024-01-01,13964,NWS,0.2774315984420014,10.0
2024-02-01,2024-01-01,65875,VZ,0.2910738621870138,10.0
2024-02-01,2024-01-01,13963,NWSA,0.2491594234904864,10.0
2024-02-01,2024-01-01,13447,NOW,0.3128634164318142,10.0
2024-02-01,2024-01-01,18576,UBER,0.3196522520239328,10.0
2024-02-01,2024-01-01,61241,AMD,0.46582215181392467,10.0
2024-02-01,2024-01-01,17743,WRB,0.35139363993466516,10.0
2024-02-01,2024-01-01,87055,COST,0.27201432135681763,10.0
2024-03-01,2024-02-01,82694,EME,0.40047970652533743,10.0
2024-03-01,2024-02-01,70519,C,0.3737484767261996,10.0
2024-03-01,2024-02-01,11533,FICO,0.40385288680922804,10.0
2024-03-01,2024-02-01,82486,ERIE,0.4711925883779728,10.0
2024-03-01,2024-02-01,12431,TT,0.3823974321888282,10.0
2024-03-01,2024-02-01,20189,DASH,0.4806847485200126,10.0
2024-03-01,2024-02-01,20892,COIN,1.5572894215579116,10.0
2024-03-01,2024-02-01,18267,DELL,0.7003646665839192,10.0
2024-03-01,2024-02-01,77178,QCOM,0.3934485903349894,10.0
2024-03-01,2024-02-01,83011,WSM,0.6848589633356341,10.0
2024-03-01,2024-02-01,16655,CVNA,0.5080438767183522,10.0
2024-03-01,2024-02-01,87055,COST,0.3893145160582673,10.0
2024-03-01,2024-02-01,18224,AMR,0.8669627731940426,10.0
2024-03-01,2024-02-01,64390,PGR,0.42835356511111883,10.0
2024-03-01,2024-02-01,17743,WRB,0.3759887896309099,10.0
2024-03-01,2024-02-01,14338,HLT,0.3767572677818741,10.0
2024-03-01,2024-02-01,90455,MPWR,0.38672327757489694,10.0
2024-03-01,2024-02-01,79323,ALL,0.48935905486301834,10.0
2024-03-01,2024-02-01,59176,AXP,0.39895798643419444,10.0
2024-03-01,2024-02-01,22623,CEG,0.6209731094235773,10.0
2024-03-01,2024-02-01,89393,NFLX,0.39024221498972284,10.0
2024-03-01,2024-02-01,11990,KKR,0.5709994044457889,10.0
2024-03-01,2024-02-01,85072,RL,0.6127222999858306,10.0
2024-03-01,2024-02-01,61241,AMD,0.8211308708575684,10.0
2024-03-01,2024-02-01,86580,NVDA,0.603191586948437,10.0
